amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
23914.0,53388.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19404.0,31337.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21027.0,93333.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3348.0,19004.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23156.0,99307.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13985.0,53262.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24266.0,61059.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19473.0,86381.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15359.0,52554.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8366.0,20359.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35257.0,54443.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7502.0,41078.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16548.0,71874.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31845.0,70022.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20740.0,84614.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19776.0,55747.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6200.0,73373.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3042.0,24254.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3159.0,23353.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11944.0,67677.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1500.0,55733.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8608.0,15622.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37837.0,104714.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3177.0,16772.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4221.0,34279.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24593.0,79559.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17467.0,72528.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3251.0,15153.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10531.0,24541.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41900.0,48221.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11906.0,105107.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
28522.0,54219.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20700.0,34649.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36057.0,68533.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11615.0,50922.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11874.0,58225.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14041.0,100887.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9299.0,26560.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24608.0,67593.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3330.0,25740.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11739.0,46270.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1700.0,31700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3037.0,18457.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21509.0,56159.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3559.0,16730.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4645.0,15598.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22753.0,79258.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11759.0,94405.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8006.0,18660.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16415.0,87102.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41083.0,80600.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
42030.0,48683.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
200.0,33921.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4050.0,13309.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46312.0,80268.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12662.0,76619.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3151.0,26561.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7360.0,33798.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3221.0,22195.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23602.0,70440.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31679.0,127947.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24784.0,41804.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33808.0,64166.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5810.0,99129.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13095.0,110809.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17542.0,32963.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6784.0,73482.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17771.0,31571.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22067.0,93726.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24977.0,53318.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12644.0,54041.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5322.0,27518.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17348.0,67703.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4393.0,59380.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9303.0,20401.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16293.0,69196.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
400.0,59780.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19468.0,73773.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44643.0,55555.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8198.0,65842.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12298.0,49217.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9794.0,36711.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14153.0,58766.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3727.0,31796.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5386.0,17785.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3378.0,16063.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3099.0,19759.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17314.0,34345.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22349.0,88424.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1300.0,37263.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20749.0,83845.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16192.0,56303.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14846.0,35699.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6281.0,45246.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3151.0,28060.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14139.0,46237.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24664.0,87710.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24930.0,75422.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15407.0,24096.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3758.0,14862.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4004.0,19170.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15190.0,36536.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8540.0,85268.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46520.0,101654.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8944.0,28637.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23116.0,48211.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4579.0,37758.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7473.0,25108.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
39911.0,64816.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5855.0,41543.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11946.0,49564.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
39939.0,64192.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15773.0,57679.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1800.0,63354.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6532.0,28320.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19594.0,31085.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14266.0,36037.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8764.0,38177.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32594.0,140975.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21411.0,59375.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10904.0,24479.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2300.0,45599.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11889.0,109832.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19450.0,57925.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17478.0,67697.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23927.0,61715.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3175.0,37352.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3364.0,18574.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18236.0,48775.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3087.0,52208.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17915.0,51238.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3747.0,16122.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11800.0,48944.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16904.0,31825.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4136.0,60168.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25609.0,67081.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15898.0,49163.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3554.0,30770.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24033.0,86427.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9500.0,62484.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12245.0,44671.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4347.0,16868.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4208.0,61063.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14035.0,63098.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6329.0,16484.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
30818.0,56550.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2921.0,25716.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
43434.0,136348.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5896.0,45834.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11955.0,67240.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25674.0,92914.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6064.0,20592.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19549.0,39611.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19746.0,86057.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19674.0,67482.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17241.0,44930.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11248.0,34306.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20281.0,37069.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4216.0,69441.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9975.0,56687.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1900.0,23161.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16997.0,43237.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3427.0,11537.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3144.0,26813.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10315.0,28724.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21652.0,127063.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16852.0,63058.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22790.0,110720.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22680.0,82705.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10249.0,39998.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3331.0,50047.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14851.0,49116.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1200.0,56181.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4053.0,15497.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21788.0,46241.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4441.0,30039.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19809.0,40650.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20081.0,73797.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24266.0,57279.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21432.0,99751.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1600.0,61282.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15245.0,27775.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7429.0,41842.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22436.0,94590.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35045.0,82251.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12757.0,36635.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24193.0,59759.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
900.0,15364.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1100.0,62617.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3336.0,25635.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8185.0,68155.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21013.0,54167.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2901.0,16162.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
35929.0,48923.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1100.0,44437.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16504.0,52292.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20562.0,38004.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3873.0,43993.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22132.0,70035.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8500.0,18316.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11038.0,30869.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3150.0,20002.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15762.0,35237.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3619.0,29995.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6263.0,50122.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35051.0,137364.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13996.0,40053.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11857.0,21273.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3848.0,39302.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9282.0,32284.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21971.0,110351.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6886.0,10216.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8380.0,14235.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11577.0,72539.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25207.0,60983.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4600.0,23306.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5893.0,52701.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5553.0,18789.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12215.0,22228.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1000.0,75688.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16824.0,48028.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44218.0,57602.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10084.0,21335.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22968.0,105465.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5071.0,32912.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24656.0,56065.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13490.0,59126.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2500.0,51182.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6220.0,25943.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10177.0,156709.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12740.0,32016.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17138.0,57658.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24409.0,87370.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17516.0,30918.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31786.0,91997.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23274.0,64900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
27183.0,137110.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23193.0,64613.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16850.0,70086.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14233.0,36017.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14319.0,113952.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3077.0,17897.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3124.0,19639.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21280.0,81219.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25142.0,137531.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49876.0,122082.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16230.0,37737.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16422.0,30740.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23108.0,74000.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3106.0,18681.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10970.0,47409.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3229.0,13448.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12669.0,91109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46812.0,119764.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21141.0,77943.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24662.0,65297.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8063.0,77945.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14779.0,44141.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14379.0,69222.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10104.0,31696.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18948.0,46202.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10295.0,67494.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10938.0,37092.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41912.0,72047.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18101.0,32509.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7039.0,64568.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20266.0,39291.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4507.0,21841.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5356.0,52853.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11811.0,46873.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4345.0,6129.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8310.0,36871.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3300.0,31969.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7784.0,32950.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13963.0,23546.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6446.0,38912.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15383.0,46735.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20248.0,37519.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16980.0,64480.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26118.0,34159.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15131.0,62250.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29996.0,91944.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19613.0,56541.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23726.0,40800.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21914.0,61319.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5003.0,80552.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18265.0,59592.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19309.0,67216.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11392.0,63226.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1300.0,59826.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19382.0,37372.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11470.0,51109.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16677.0,35119.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15582.0,23860.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18983.0,38642.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17477.0,54561.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5433.0,44313.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6100.0,31819.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3583.0,17094.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
30659.0,75057.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15011.0,50283.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20482.0,46525.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17589.0,55341.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1300.0,37752.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15664.0,26210.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20176.0,17167.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20833.0,46531.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4606.0,63392.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12696.0,71492.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20236.0,50781.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49752.0,114617.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3851.0,21072.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3219.0,37468.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3415.0,26121.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5135.0,21724.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3481.0,36011.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44692.0,58400.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2651.0,56803.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14212.0,44541.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16768.0,35617.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6169.0,53920.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19187.0,37627.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3332.0,19834.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17794.0,77573.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8119.0,37458.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12875.0,37491.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
700.0,42646.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19720.0,27830.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
45293.0,105088.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16560.0,42019.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3033.0,13649.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12342.0,22559.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10432.0,20872.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21848.0,58083.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24423.0,63798.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8834.0,19683.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4500.0,52335.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
47491.0,125676.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22274.0,81956.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
43743.0,101196.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16130.0,76597.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9106.0,30467.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
